fpr,tpr,threshold
0.00019479714533637924,0.32432432432432434,0.9977975673112925
0.00019479714533637924,0.3256756756756757,0.9977892746668304
0.00020188067789406576,0.3256756756756757,0.9976943153157759
0.00020188067789406576,0.3310810810810811,0.997672847921095
0.00020542244417290904,0.3310810810810811,0.9976708610775209
0.00020542244417290904,0.33378378378378376,0.9976585220802218
0.00021250597673059556,0.33378378378378376,0.9976290077777847
0.00021250597673059556,0.34054054054054056,0.9976177873381529
0.0002160477430094388,0.34054054054054056,0.9976111216139257
0.0002160477430094388,0.34594594594594597,0.9975608059721902
0.00021958950928828205,0.34594594594594597,0.9975603034148384
0.00021958950928828205,0.35,0.9975449878168994
0.00023021480812481185,0.35,0.9974943461307306
0.00023021480812481185,0.35405405405405405,0.9974918460199939
0.00023729834068249837,0.35405405405405405,0.9974536340880852
0.00023729834068249837,0.3581081081081081,0.997421260883956
0.00024792363951902817,0.3581081081081081,0.9974062761433483
0.00024792363951902817,0.3635135135135135,0.9973416943613053
0.0002514654057978714,0.3635135135135135,0.9973380619057945
0.0002514654057978714,0.3662162162162162,0.997302455357716
0.00026563247091324446,0.3662162162162162,0.9972229919767363
0.00026563247091324446,0.3675675675675676,0.9972209404615036
0.0002691742371920877,0.3675675675675676,0.9972149591699472
0.0002691742371920877,0.37567567567567567,0.9971886632100228
0.00027271600347093095,0.37567567567567567,0.9971839949102567
0.00027271600347093095,0.3810810810810811,0.9971338182776349
0.0002797995360286175,0.3810810810810811,0.9971194139155175
0.0002797995360286175,0.3824324324324324,0.9971143052374448
0.00029042483486514724,0.3824324324324324,0.9970933907035455
0.00029042483486514724,0.3837837837837838,0.9970736891656928
0.0002939666011439905,0.3837837837837838,0.9970386587090243
0.0002939666011439905,0.38513513513513514,0.9970163216545024
0.00031167543253820683,0.38513513513513514,0.9969324578917779
0.00031167543253820683,0.3864864864864865,0.9969030188978103
0.0003152171988170501,0.3864864864864865,0.9968990261293488
0.0003152171988170501,0.3878378378378378,0.9968985471536747
0.0003187589650958933,0.3878378378378378,0.9968884507345874
0.0003187589650958933,0.3918918918918919,0.9968813302802014
0.00032230073137473657,0.3918918918918919,0.9968735940966276
0.00032230073137473657,0.39864864864864863,0.9968175833702608
0.0003258424976535798,0.39864864864864863,0.996796908248177
0.0003258424976535798,0.40135135135135136,0.9967704236904824
0.0003364677964901096,0.40135135135135136,0.9967484234651837
0.0003364677964901096,0.40675675675675677,0.9966774345318724
0.00034355132904779616,0.40675675675675677,0.9966413584346882
0.00034355132904779616,0.4081081081081081,0.9965814842361749
0.0003541766278843259,0.4081081081081081,0.9965536756267157
0.0003541766278843259,0.41081081081081083,0.9965236803594774
0.00035771839416316915,0.41081081081081083,0.9965172086302387
0.00035771839416316915,0.4135135135135135,0.9965096489880408
0.0003648019267208557,0.4135135135135135,0.9964764657656758
0.0003648019267208557,0.41486486486486485,0.9964736101574632
0.00036834369299969895,0.41486486486486485,0.9964629262888896
0.00036834369299969895,0.4175675675675676,0.9964018663399928
0.000382510758115072,0.4175675675675676,0.9963781522000903
0.000382510758115072,0.4189189189189189,0.9963625895625712
0.00038605252439391524,0.4189189189189189,0.9963510721092775
0.00038605252439391524,0.42027027027027025,0.9963445614940217
0.0004002195895092883,0.42027027027027025,0.9963299502918138
0.0004002195895092883,0.4243243243243243,0.9962976762985081
0.0004073031220669748,0.4243243243243243,0.9962657525304092
0.0004073031220669748,0.42702702702702705,0.9962498632398782
0.0004143866546246613,0.42702702702702705,0.9962333681759318
0.0004143866546246613,0.4297297297297297,0.9962106875626823
0.0004320954860188776,0.4297297297297297,0.9961509634774134
0.0004320954860188776,0.43108108108108106,0.9961326632331975
0.00045688784997078045,0.43108108108108106,0.9960556790360507
0.00045688784997078045,0.43648648648648647,0.9959791209003511
0.0004604296162496237,0.43648648648648647,0.9959602948414494
0.0004604296162496237,0.4391891891891892,0.9959272153504246
0.00046397138252846694,0.4391891891891892,0.995894913879939
0.00046397138252846694,0.44054054054054054,0.9958886288841624
0.00047105491508615344,0.44054054054054054,0.9958107659645085
0.00047105491508615344,0.4418918918918919,0.9958026913926867
0.00047459668136499674,0.4418918918918919,0.9957837056119243
0.00047459668136499674,0.44324324324324327,0.9957509472394138
0.00047813844764384,0.44324324324324327,0.9957468540692155
0.00047813844764384,0.4472972972972973,0.9956877742706807
